,Unnamed: 0,사고번호,사고일시,요일,시군구,도로명,주소,위도,경도
162,162,2.02E+15,2019년 7월 15일 14시,월요일,전라북도 전주시 완산구 서완산동1가,전주천서로,전라북도 전주시 완산구 서완산동1가전주천서로,35.8109169,127.1388906
163,163,2.02E+15,2019년 4월 5일 12시,금요일,전라북도 전주시 완산구 서완산동1가,안행로,전라북도 전주시 완산구 서완산동1가안행로,35.818783,127.1521932
164,164,2.02E+15,2019년 4월 20일 22시,토요일,전라북도 전주시 완산구 서완산동1가,전주천서로,전라북도 전주시 완산구 서완산동1가전주천서로,35.8109169,127.1388906
165,165,2.02E+15,2019년 2월 8일 13시,금요일,전라북도 전주시 완산구 서완산동1가,용머리로,전라북도 전주시 완산구 서완산동1가용머리로,35.8103311,127.1393231
166,166,2.02E+15,2019년 8월 2일 22시,금요일,전라북도 전주시 완산구 서완산동1가,완산길,전라북도 전주시 완산구 서완산동1가완산길,35.8111514,127.1427852
167,167,2.02E+15,2019년 5월 25일 06시,토요일,전라북도 전주시 완산구 서완산동1가,안행로,전라북도 전주시 완산구 서완산동1가안행로,35.818783,127.1521932
168,168,2.02E+15,2019년 6월 26일 18시,수요일,전라북도 전주시 완산구 서완산동1가,완산길,전라북도 전주시 완산구 서완산동1가완산길,35.8111514,127.1427852
169,169,2.02E+15,2019년 2월 3일 02시,일요일,전라북도 전주시 완산구 서완산동1가,용머리로,전라북도 전주시 완산구 서완산동1가용머리로,35.8103311,127.1393231
170,170,2.02E+15,2019년 10월 10일 12시,목요일,전라북도 전주시 완산구 서완산동1가,용머리로,전라북도 전주시 완산구 서완산동1가용머리로,35.8103311,127.1393231
171,171,2.02E+15,2019년 3월 13일 16시,수요일,전라북도 전주시 완산구 서완산동2가,용머리로,전라북도 전주시 완산구 서완산동2가용머리로,35.8097019,127.1344411
172,172,2.02E+15,2019년 6월 22일 21시,토요일,전라북도 전주시 완산구 서완산동2가,용머리로,전라북도 전주시 완산구 서완산동2가용머리로,35.8097019,127.1344411
173,173,2.02E+15,2019년 9월 19일 12시,목요일,전라북도 전주시 완산구 동서학동,천경로,전라북도 전주시 완산구 동서학동천경로,35.8088109,127.1532047
174,174,2.02E+15,2019년 7월 30일 11시,화요일,전라북도 전주시 완산구 동서학동,남고산성1길,전라북도 전주시 완산구 동서학동남고산성1길,35.8023751,127.1568207
175,175,2.02E+15,2019년 10월 18일 18시,금요일,전라북도 전주시 완산구 동서학동,전주천서로,전라북도 전주시 완산구 동서학동전주천서로,35.8146305,127.1458883
176,176,2.02E+15,2019년 8월 13일 07시,화요일,전라북도 전주시 완산구 동서학동,전주천서로,전라북도 전주시 완산구 동서학동전주천서로,35.8146305,127.1458883
177,177,2.02E+15,2019년 5월 19일 14시,일요일,전라북도 전주시 완산구 동서학동,전주천서로,전라북도 전주시 완산구 동서학동전주천서로,35.8146305,127.1458883
178,178,2.02E+15,2019년 4월 8일 16시,월요일,전라북도 전주시 완산구 동서학동,황학4길,전라북도 전주시 완산구 동서학동황학4길,35.8084501,127.1589405
179,179,2.02E+15,2019년 4월 29일 16시,월요일,전라북도 전주시 완산구 동서학동,서학로,전라북도 전주시 완산구 동서학동서학로,35.8094113,127.1576306
180,180,2.02E+15,2019년 7월 31일 20시,수요일,전라북도 전주시 완산구 동서학동,전주천서로,전라북도 전주시 완산구 동서학동전주천서로,35.8146305,127.1458883
181,181,2.02E+15,2019년 8월 30일 13시,금요일,전라북도 전주시 완산구 동서학동,장승배기로,전라북도 전주시 완산구 동서학동장승배기로,35.7966642,127.1304596
182,182,2.02E+15,2019년 12월 20일 15시,금요일,전라북도 전주시 완산구 서서학동,팔달로,전라북도 전주시 완산구 서서학동팔달로,35.8155561,127.1467246
183,183,2.02E+15,2019년 2월 7일 18시,목요일,전라북도 전주시 완산구 서서학동,장승배기로,전라북도 전주시 완산구 서서학동장승배기로,35.8057232,127.1486396
184,184,2.02E+15,2019년 2월 1일 14시,금요일,전라북도 전주시 완산구 서서학동,공수내로,전라북도 전주시 완산구 서서학동공수내로,35.8061927,127.1487419
185,185,2.02E+15,2019년 1월 2일 04시,수요일,전라북도 전주시 완산구 서서학동,팔달로,전라북도 전주시 완산구 서서학동팔달로,35.8155561,127.1467246
186,186,2.02E+15,2019년 2월 24일 23시,일요일,전라북도 전주시 완산구 서서학동,전주천서로,전라북도 전주시 완산구 서서학동전주천서로,35.8057232,127.1486396
187,187,2.02E+15,2019년 7월 13일 17시,토요일,전라북도 전주시 완산구 서서학동,장승배기로,전라북도 전주시 완산구 서서학동장승배기로,35.8057232,127.1486396
188,188,2.02E+15,2019년 8월 17일 08시,토요일,전라북도 전주시 완산구 서서학동,전주천서로,전라북도 전주시 완산구 서서학동전주천서로,35.8057232,127.1486396
189,189,2.02E+15,2019년 5월 4일 00시,토요일,전라북도 전주시 완산구 서서학동,전주천서로,전라북도 전주시 완산구 서서학동전주천서로,35.8057232,127.1486396
190,190,2.02E+15,2019년 11월 17일 16시,일요일,전라북도 전주시 완산구 서서학동,전주천서로,전라북도 전주시 완산구 서서학동전주천서로,35.8057232,127.1486396
191,191,2.02E+15,2019년 6월 25일 14시,화요일,전라북도 전주시 완산구 서서학동,팔달로,전라북도 전주시 완산구 서서학동팔달로,35.8155561,127.1467246
192,192,2.02E+15,2019년 7월 25일 15시,목요일,전라북도 전주시 완산구 서서학동,공수내로,전라북도 전주시 완산구 서서학동공수내로,35.8061927,127.1487419
193,193,2.02E+15,2019년 1월 2일 06시,수요일,전라북도 전주시 완산구 서서학동,팔달로,전라북도 전주시 완산구 서서학동팔달로,35.8155561,127.1467246
194,194,2.02E+15,2019년 3월 20일 14시,수요일,전라북도 전주시 완산구 서서학동,장승배기로,전라북도 전주시 완산구 서서학동장승배기로,35.8057232,127.1486396
195,195,2.02E+15,2019년 7월 24일 17시,수요일,전라북도 전주시 완산구 서서학동,전주천서로,전라북도 전주시 완산구 서서학동전주천서로,35.8057232,127.1486396
196,196,2.02E+15,2019년 8월 4일 10시,일요일,전라북도 전주시 완산구 서서학동,전주천서로,전라북도 전주시 완산구 서서학동전주천서로,35.8057232,127.1486396
197,197,2.02E+15,2019년 8월 28일 23시,수요일,전라북도 전주시 완산구 서서학동,팔달로,전라북도 전주시 완산구 서서학동팔달로,35.8155561,127.1467246
198,198,2.02E+15,2019년 9월 2일 21시,월요일,전라북도 전주시 완산구 서서학동,장승배기로,전라북도 전주시 완산구 서서학동장승배기로,35.8057232,127.1486396
199,199,2.02E+15,2019년 12월 14일 04시,토요일,전라북도 전주시 완산구 서서학동,흑석로,전라북도 전주시 완산구 서서학동흑석로,35.7982526,127.1495699
200,200,2.02E+15,2019년 8월 13일 11시,화요일,전라북도 전주시 완산구 서서학동,장승배기로,전라북도 전주시 완산구 서서학동장승배기로,35.8057232,127.1486396
201,201,2.02E+15,2019년 5월 15일 21시,수요일,전라북도 전주시 완산구 서서학동,팔달로,전라북도 전주시 완산구 서서학동팔달로,35.8155561,127.1467246
202,202,2.02E+15,2019년 4월 28일 20시,일요일,전라북도 전주시 완산구 서서학동,서학로,전라북도 전주시 완산구 서서학동서학로,35.8094113,127.1576306
203,203,2.02E+15,2019년 4월 11일 17시,목요일,전라북도 전주시 완산구 서서학동,전주천서로,전라북도 전주시 완산구 서서학동전주천서로,35.8057232,127.1486396
204,204,2.02E+15,2019년 3월 20일 22시,수요일,전라북도 전주시 완산구 서서학동,공수내로,전라북도 전주시 완산구 서서학동공수내로,35.8061927,127.1487419
205,205,2.02E+15,2019년 6월 20일 20시,목요일,전라북도 전주시 완산구 서서학동,팔달로,전라북도 전주시 완산구 서서학동팔달로,35.8155561,127.1467246
206,206,2.02E+15,2019년 7월 21일 01시,일요일,전라북도 전주시 완산구 서서학동,팔달로,전라북도 전주시 완산구 서서학동팔달로,35.8155561,127.1467246
207,207,2.02E+15,2019년 8월 21일 13시,수요일,전라북도 전주시 완산구 서서학동,서학로,전라북도 전주시 완산구 서서학동서학로,35.8094113,127.1576306
208,208,2.02E+15,2019년 1월 17일 04시,목요일,전라북도 전주시 완산구 서서학동,전주천서로,전라북도 전주시 완산구 서서학동전주천서로,35.8057232,127.1486396
209,209,2.02E+15,2019년 1월 1일 07시,화요일,전라북도 전주시 완산구 서서학동,장승배기로,전라북도 전주시 완산구 서서학동장승배기로,35.8057232,127.1486396
210,210,2.02E+15,2019년 9월 8일 01시,일요일,전라북도 전주시 완산구 서서학동,공수내로,전라북도 전주시 완산구 서서학동공수내로,35.8061927,127.1487419
211,211,2.02E+15,2019년 8월 8일 22시,목요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
212,212,2.02E+15,2019년 6월 10일 22시,월요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
213,213,2.02E+15,2019년 2월 14일 04시,목요일,전라북도 전주시 완산구 중화산동1가,안행로,전라북도 전주시 완산구 중화산동1가안행로,35.818783,127.1521932
214,214,2.02E+15,2019년 12월 20일 21시,금요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
215,215,2.02E+15,2019년 8월 30일 05시,금요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
216,216,2.02E+15,2019년 7월 9일 16시,화요일,전라북도 전주시 완산구 중화산동1가,선너머로,전라북도 전주시 완산구 중화산동1가선너머로,35.8142396,127.1340005
217,217,2.02E+15,2019년 2월 26일 07시,화요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
218,218,2.02E+15,2019년 9월 16일 13시,월요일,전라북도 전주시 완산구 중화산동1가,전주천서로,전라북도 전주시 완산구 중화산동1가전주천서로,35.8157515,127.1535544
219,219,2.02E+15,2019년 4월 27일 07시,토요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
220,220,2.02E+15,2019년 2월 14일 03시,목요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
221,221,2.02E+15,2019년 5월 24일 18시,금요일,전라북도 전주시 완산구 중화산동1가,전주천서로,전라북도 전주시 완산구 중화산동1가전주천서로,35.8157515,127.1535544
222,222,2.02E+15,2019년 11월 14일 16시,목요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
223,223,2.02E+15,2019년 1월 31일 15시,목요일,전라북도 전주시 완산구 중화산동1가,선너머로,전라북도 전주시 완산구 중화산동1가선너머로,35.8142396,127.1340005
224,224,2.02E+15,2019년 11월 16일 02시,토요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
225,225,2.02E+15,2019년 3월 19일 16시,화요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
226,226,2.02E+15,2019년 5월 9일 11시,목요일,전라북도 전주시 완산구 중화산동1가,서원로,전라북도 전주시 완산구 중화산동1가서원로,35.8142396,127.1340005
227,227,2.02E+15,2019년 11월 19일 05시,화요일,전라북도 전주시 완산구 중화산동1가,안행로,전라북도 전주시 완산구 중화산동1가안행로,35.818783,127.1521932
228,228,2.02E+15,2019년 1월 6일 21시,일요일,전라북도 전주시 완산구 중화산동1가,선너머3길,전라북도 전주시 완산구 중화산동1가선너머3길,35.8235273,127.118713
229,229,2.02E+15,2019년 1월 3일 19시,목요일,전라북도 전주시 완산구 중화산동2가,강변로,전라북도 전주시 완산구 중화산동2가강변로,35.8044992,127.1121891
230,230,2.02E+15,2019년 9월 14일 12시,토요일,전라북도 전주시 완산구 중화산동2가,선너머로,전라북도 전주시 완산구 중화산동2가선너머로,35.8195981,127.120609
231,231,2.02E+15,2019년 7월 20일 17시,토요일,전라북도 전주시 완산구 중화산동2가,선너머3길,전라북도 전주시 완산구 중화산동2가선너머3길,35.8235273,127.118713
232,232,2.02E+15,2019년 1월 8일 15시,화요일,전라북도 전주시 완산구 중화산동2가,화산천변로,전라북도 전주시 완산구 중화산동2가화산천변로,35.8214797,127.1160932
233,233,2.02E+15,2019년 5월 5일 09시,일요일,전라북도 전주시 완산구 중화산동2가,인정로,전라북도 전주시 완산구 중화산동2가인정로,35.8195981,127.120609
234,234,2.02E+15,2019년 1월 29일 09시,화요일,전라북도 전주시 완산구 중화산동2가,서원로,전라북도 전주시 완산구 중화산동2가서원로,35.8195981,127.120609
