정류소명,정류소코드,경도,위도,권역
명동,15353,129.1063247,35.59073361,울산광역시
명동,15354,129.1062039,35.59067093,울산광역시
대리,15355,129.1086338,35.59280603,울산광역시
대리,15356,129.108606,35.59287693,울산광역시
신리,15357,129.1103295,35.5977211,울산광역시
신리,15358,129.110303,35.59788727,울산광역시
명촌마을,15359,129.0844681,35.57115072,울산광역시
율림,15360,129.2242567,35.63757841,울산광역시
텃걸마을입구,15361,129.0750889,35.59730235,울산광역시
텃걸마을입구,15362,129.0752673,35.59737137,울산광역시
찬물내기,15363,129.0795114,35.60110681,울산광역시
찬물내기,15364,129.0795775,35.60115802,울산광역시
문화촌입구,15365,129.2276984,35.67045408,울산광역시
문화촌입구,15366,129.2278314,35.67054771,울산광역시
양등마을,15367,129.0761443,35.60074141,울산광역시
양등마을,15368,129.0765415,35.60066585,울산광역시
복합웰컴센터,15372,129.069802,35.55557242,울산광역시
복합웰컴센터,15373,129.0697315,35.55540854,울산광역시
와리입구,15374,129.0778667,35.66594338,울산광역시
와리입구,15375,129.0778548,35.66602885,울산광역시
새창골,15376,129.082645,35.66849695,울산광역시
새창골,15377,129.0826266,35.66862554,울산광역시
태종잿골,15378,129.0831125,35.69320194,울산광역시
태종잿골,15379,129.0830368,35.69320767,울산광역시
울산과학고,15381,129.1000803,35.59700772,울산광역시
도동마을,15383,129.0947747,35.59207985,울산광역시
상북면주민센터,15385,129.0919888,35.59058288,울산광역시
계당마을회관,15386,129.2028176,35.70991753,울산광역시
계당마을회관,15387,129.2026966,35.70983662,울산광역시
작천정다목정광장,15391,129.1053025,35.54919531,울산광역시
작천정다목적광장,15392,129.1053655,35.54925997,울산광역시
쌍수마을,15403,129.1326423,35.54059606,울산광역시
쌍수마을,15404,129.132763,35.5405392,울산광역시
웃마산,15405,129.1188834,35.5385406,울산광역시
신복,15407,129.1142509,35.53386169,울산광역시
신복,15408,129.114433,35.53394005,울산광역시
신복회관,15409,129.1168109,35.53192756,울산광역시
신복회관,15410,129.1169384,35.53192577,울산광역시
금아드림팰리스,15411,129.1399579,35.54689784,울산광역시
금아드림팰리스,15412,129.1403524,35.54705004,울산광역시
울산역,15414,129.1389054,35.55161809,울산광역시
울산역,15415,129.1388802,35.55119682,울산광역시
울산역,15416,129.138875,35.55114524,울산광역시
삼남신화,15417,129.1259148,35.53835851,울산광역시
삼남신화,15418,129.1259542,35.53828348,울산광역시
언양병원,15421,129.1259092,35.5605598,울산광역시
울산산업고등학교,15425,129.1180324,35.55376983,울산광역시
울산산업고등학교,15426,129.1182611,35.55380091,울산광역시
울산역,15429,129.1389094,35.55172615,울산광역시
교동주공아파트,15431,129.1138043,35.56001592,울산광역시
교동주공아파트,15432,129.1138782,35.55985076,울산광역시
계룡리슈빌,15434,129.1144591,35.56208642,울산광역시
"교동주공,계룡리슈빌입구",15435,129.1159214,35.56053617,울산광역시
"교동주공,계룡리슈빌입구",15436,129.1163194,35.56100505,울산광역시
서부노인복지관,15437,129.1128768,35.55649901,울산광역시
서부노인복지관,15438,129.1130262,35.55659088,울산광역시
향교마을,15440,129.1151179,35.5573402,울산광역시
향교마을,15441,129.1152134,35.55575185,울산광역시
언삼교,15444,129.1169202,35.5633179,울산광역시
언삼교,15445,129.1165964,35.56316815,울산광역시
중촌경로당,15501,129.2486303,35.57582415,울산광역시
중촌경로당,15502,129.2487113,35.57585274,울산광역시
천상,15505,129.2279253,35.56978737,울산광역시
천상,15506,129.2280746,35.56993772,울산광역시
천상1교사거리,15513,129.2315186,35.56765213,울산광역시
천상1교사거리,15514,129.2316701,35.5675614,울산광역시
천상청구그린타운,15515,129.2218507,35.56379958,울산광역시
천상청구그린타운,15516,129.2222197,35.56398426,울산광역시
천상중학교,15517,129.2219677,35.56214734,울산광역시
천상중학교,15518,129.2221749,35.56211285,울산광역시
천상고등학교,15519,129.2226997,35.56595469,울산광역시
천상고등학교,15520,129.2229111,35.56588502,울산광역시
금성종합상사,15601,129.1206084,35.57048242,울산광역시
경남아너스빌,15602,129.1249378,35.57149508,울산광역시
동부주공아파트,15603,129.1222371,35.57168646,울산광역시
경남아너스빌,15604,129.1242646,35.57161472,울산광역시
경남아너스빌,15605,129.1252005,35.57117221,울산광역시
경남아너스빌,15606,129.1253753,35.57126825,울산광역시
직동교차로,15607,129.1250608,35.58014297,울산광역시
직동교차로,15608,129.1251115,35.58004097,울산광역시
언양읍행정복지센터,15609,129.125062,35.56940857,울산광역시
언양읍행정복지센터,15610,129.1252205,35.56922233,울산광역시
언양우체국,15611,129.1248425,35.5664357,울산광역시
언양우체국,15612,129.1249435,35.56551214,울산광역시
주공입구,15613,129.1224069,35.57022467,울산광역시
주공입구,15614,129.1223994,35.57007133,울산광역시
동부주공아파트,15616,129.1223202,35.57182557,울산광역시
금성종합상사,15618,129.1204409,35.57048537,울산광역시
양우내안애,15619,129.1221519,35.58066222,울산광역시
양우내안에,15621,129.1221728,35.58043045,울산광역시
서중회관,15701,129.2026385,35.46287972,울산광역시
서중회관,15702,129.2027199,35.4628198,울산광역시
춘해보건대학교,15703,129.1955556,35.45924906,울산광역시
춘해보건대학교,15704,129.1956858,35.4591791,울산광역시
검단마을,15705,129.1849126,35.45618123,울산광역시
검단마을,15706,129.1848187,35.45612175,울산광역시
괴천삼거리,15707,129.1797625,35.45342488,울산광역시
괴천삼거리,15708,129.1797978,35.45336178,울산광역시
검단초등학교앞,15709,129.1772738,35.45819878,울산광역시
검단초등학교앞,15710,129.1771954,35.45824963,울산광역시
암곡마을,15711,129.1748088,35.46324301,울산광역시
암곡마을,15712,129.1748395,35.4630138,울산광역시
신암마을회관앞,15713,129.1725273,35.4689486,울산광역시
신암마을회관앞,15714,129.1724442,35.46892125,울산광역시
괴천,15715,129.1755567,35.45083599,울산광역시
괴천,15716,129.1757267,35.45076805,울산광역시
관동,15717,129.1733183,35.44374816,울산광역시
관동,15718,129.1733947,35.44394597,울산광역시
연답,15719,129.1729424,35.44240193,울산광역시
연답,15720,129.1730592,35.44245862,울산광역시
한일금속,15721,129.1759064,35.43931335,울산광역시
한일금속,15722,129.1759254,35.43906835,울산광역시
와지,15723,129.1758033,35.43725371,울산광역시
오복회관,15725,129.2215367,35.4734554,울산광역시
오복회관,15726,129.2215798,35.47358076,울산광역시
석천마을,15727,129.2347966,35.47049281,울산광역시
석천마을,15728,129.2348121,35.47057543,울산광역시
통천교앞,15729,129.2396101,35.4697467,울산광역시
통천교앞,15730,129.2396578,35.46981998,울산광역시
신암공단,15731,129.1754313,35.47379901,울산광역시
신암공단,15732,129.1753624,35.47383698,울산광역시
새검단,15734,129.1893385,35.456108,울산광역시
덕현마을,15735,129.1729925,35.46663,울산광역시
덕현마을,15736,129.1727959,35.46713147,울산광역시
케이엠씨,15737,129.1767848,35.43473766,울산광역시
케이엠씨,15738,129.1768638,35.43475876,울산광역시
여래원,15740,129.1764911,35.4822001,울산광역시
여래원,15741,129.1765946,35.48226018,울산광역시
산현,15742,129.1781511,35.48926927,울산광역시
산현,15743,129.1782198,35.48918573,울산광역시
웅촌LH아파트,15744,129.1926448,35.45758858,울산광역시
웅촌LH아파트,15745,129.1925395,35.4576119,울산광역시
울산구치소,15803,129.2591818,35.52839805,울산광역시
울산구치소,15804,129.2599147,35.5283871,울산광역시
두현회관앞,15805,129.2601157,35.52693443,울산광역시
두현회관앞,15806,129.2603771,35.52633031,울산광역시
두현교앞,15807,129.2624517,35.52298216,울산광역시
두현교앞,15808,129.2625881,35.52299244,울산광역시
농업기술센터,15809,129.2662073,35.52248636,울산광역시
농업기술센터,15810,129.2657498,35.52241701,울산광역시
죽전마을,15811,129.2713712,35.51657164,울산광역시
죽전마을,15812,129.2716206,35.51641331,울산광역시
죽전교,15813,129.2721908,35.51372517,울산광역시
죽전교,15814,129.2723549,35.51395704,울산광역시
만주곡,15815,129.2757413,35.50996749,울산광역시
만주곡,15816,129.2749894,35.51033439,울산광역시
진곡윗동네,15817,129.2791633,35.50861564,울산광역시
진곡윗동네,15818,129.2787227,35.5088303,울산광역시
진곡마을,15819,129.282795,35.50600316,울산광역시
진곡마을,15820,129.2823718,35.50654624,울산광역시
진곡회관앞,15821,129.2851606,35.50422992,울산광역시
진곡회관앞,15822,129.2852964,35.50426001,울산광역시
진곡교앞,15823,129.286476,35.50165669,울산광역시
진곡교앞,15824,129.286663,35.5014022,울산광역시
개산교앞,15825,129.2917908,35.49533706,울산광역시
개산교앞,15826,129.2917981,35.49567708,울산광역시
개산,15827,129.293231,35.49383691,울산광역시
개산,15828,129.2933565,35.49385232,울산광역시
개산입구,15829,129.3018803,35.48987502,울산광역시
개산입구,15830,129.3018878,35.48996336,울산광역시
S-oil정문,15831,129.3458341,35.45013277,울산광역시
S-oil정문,15832,129.3461066,35.45011306,울산광역시
수문마을회관,15840,129.2649763,35.50908324,울산광역시
수문마을회관,15841,129.2647356,35.50929388,울산광역시
KG케미칼,15851,129.3512224,35.4323129,울산광역시
KG케미칼,15852,129.3514905,35.4327474,울산광역시
이진마을,15853,129.3512176,35.42881687,울산광역시
LG온산공장,15859,129.335572,35.42837454,울산광역시
LG온산공장,15860,129.3354258,35.42819354,울산광역시
산성마을,15861,129.3288088,35.42841214,울산광역시
산성마을,15862,129.3292804,35.42822824,울산광역시
포스코플랜텍,15863,129.3438791,35.46107247,울산광역시
포스코플랜텍,15864,129.3426993,35.46182073,울산광역시
S-oil동문입구,15865,129.3503702,35.44257172,울산광역시
S-oil동문입구,15866,129.3506392,35.44259239,울산광역시
이영산업기계,15867,129.351219,35.43764726,울산광역시
이영산업기계,15868,129.3514855,35.43742221,울산광역시
이진마을입구,15869,129.3512234,35.42795534,울산광역시
이진마을입구,15870,129.3514903,35.42850785,울산광역시
세진중공업,15871,129.351231,35.42337408,울산광역시
세진중공업,15872,129.3515017,35.42299037,울산광역시
신한중공업,15873,129.3472133,35.40482882,울산광역시
신한중공업,15874,129.3489164,35.40593634,울산광역시
한국제지,15875,129.3468663,35.41076678,울산광역시
한국제지,15876,129.3467737,35.41054227,울산광역시
코스모화학,15877,129.3382342,35.41785231,울산광역시
코스모화학,15878,129.3380125,35.41743873,울산광역시
(주)일성,15879,129.3382505,35.42247289,울산광역시
(주)일성,15880,129.3380171,35.42262518,울산광역시
제일물산입구,15881,129.3373552,35.42836527,울산광역시
제일물산입구,15882,129.3375085,35.42818209,울산광역시
온산수질개선사업소,15883,129.3512403,35.41110117,울산광역시
온산수질개선사업소,15884,129.3515124,35.41108889,울산광역시
(주)티씨티,15885,129.3417415,35.4110373,울산광역시
(주)티씨티,15886,129.3416182,35.41088471,울산광역시
외황로입구,15887,129.3347763,35.46165023,울산광역시
외황로입구,15888,129.3347653,35.46187751,울산광역시
변전소삼거리,15889,129.3273908,35.4346619,울산광역시
변전소삼거리,15890,129.3275808,35.43482539,울산광역시
현대중공업온산공장,15891,129.3512325,35.41785239,울산광역시
현대중공업온산공장,15892,129.3515029,35.41752018,울산광역시
온산수질개선사업소정문,15893,129.3512375,35.41400354,울산광역시
온산수질개선사업소정문,15894,129.3515022,35.41416396,울산광역시
볼보트럭울산사업소,15895,129.3380434,35.46660106,울산광역시
신일반산업단지입구,15896,129.3389131,35.46184357,울산광역시
신일반산업단지입구,15897,129.3389088,35.46162532,울산광역시
볼보트럭울산사업소,15898,129.3381545,35.46669304,울산광역시
신화목재,15899,129.1966785,35.42389135,울산광역시
신화목재,15900,129.1962106,35.42405239,울산광역시
내광종점,15901,129.2092969,35.42836959,울산광역시
내광종점,15902,129.20934,35.42849496,울산광역시
내광마을,15903,129.2272178,35.43871232,울산광역시
내광마을,15904,129.2263671,35.4386563,울산광역시
중광마을입구,15905,129.2320408,35.43949861,울산광역시
중광마을입구,15906,129.231858,35.43960607,울산광역시
